src,dst
56861,53261
56865,21667
56865,36236
56865,20509
56865,23460
56865,23263
56865,27799
56865,42492
56865,31023
56865,57290
56865,22460
38192,56865
56868,20111
56868,6024
56868,47003
56868,52725
56868,31230
56868,33837
56868,23148
56868,57437
56868,54696
56868,35571
56868,18461
56868,24086
56868,37832
56868,21952
56868,12371
56868,16982
56868,40692
56868,26943
56868,49709
56868,25147
56868,57327
56868,30907
48590,56870
56874,15964
15964,56874
56875,15493
23313,56875
44478,56875
27681,56877
12383,56877
19642,56877
56880,23442
56882,30434
56883,44370
56883,50296
56883,32290
42888,56883
56884,31023
56884,1649
18095,56884
48844,56884
40574,56884
32317,56884
50955,56884
56885,49751
19647,56886
43449,56888
56889,35932
56889,22863
56889,12689
52792,56889
35039,56889
56894,47907
51120,56895
11146,56898
34729,56903
56904,54003
56904,38350
56904,33985
56904,419
56904,34471
56905,41723
56905,16158
22597,56905
31386,56908
56909,40193
56909,49709
56909,43382
56909,9133
56909,1649
20294,56909
56910,17224
56910,19187
56910,53698
39835,56910
2021,56910
20209,56910
47874,56910
5591,56911
20229,56911
10771,56912
41578,56912
48231,56912
56847,56912
56923,2723
5248,56926
49983,56928
41420,56928
34207,56928
43935,56928
15235,56928
29000,56928
28771,56928
43742,56928
36651,56928
31761,56928
3174,56928
3219,56928
49355,56928
56929,11288
56929,30310
56929,2620
56929,19413
56929,38375
56929,3968
56929,36502
56930,40487
56931,4830
10547,56931
52427,56931
4830,56931
33444,56932
56935,33385
5333,56935
56938,6486
56938,56462
56940,3417
56940,19808
9532,56940
56941,29377
56942,41236
56942,1175
56942,20584
56942,47039
56942,54122
56942,6660
56942,6644
56942,14462
56942,50811
56942,42733
27024,56942
33333,56942
28934,56942
56943,24753
38996,56943
7430,56943
56948,12279
56948,2559
56948,49709
56948,57327
56948,30373
56948,755
56949,50918
47915,56949
46678,56949
12224,56949
48172,56953
56954,27297
56954,34955
56954,47092
56954,24824
56954,13435
56954,47409
56954,13430
56954,6822
39945,56954
33614,56954
6224,56954
15520,56955
54642,56955
5722,56963
56965,17615
56968,52290
56969,52351
56969,43282
56969,57309
56969,31182
13849,56969
48661,56969
19146,56970
56971,48368
56971,11840
56971,33412
56971,23868
56971,53858
56971,8053
56971,33605
13298,56971
9438,56971
3132,56971
56973,13233
56230,56973
6377,56973
54578,56973
23351,56973
56976,16933
56976,2920
18477,56981
56983,35127
56983,15610
20954,56984
44086,56984
12019,56984
34663,56984
32060,56984
30178,56984
42440,56984
27856,56984
56986,55120
11586,56986
6926,56988
56989,16408
56990,2578
56995,24033
56995,41405
56995,21759
56995,16460
56847,56995
43548,56996
56999,18164
44040,57001
57004,807
57004,16664
57004,2083
22974,57004
31386,57004
807,57004
57010,31334
57010,55546
4624,57010
57014,28388
57014,36799
57016,22729
53908,57020
54940,57020
25303,57020
36991,57020
4880,57021
40298,57023
42630,57023
29491,57023
22076,57024
33084,57024
39813,57024
57026,15293
57026,24552
57026,29207
57026,35320
57026,42573
57026,26243
57026,22202
57026,49400
57026,3968
57026,49709
57026,47525
57026,56598
57026,57327
57026,36502
24552,57026
37868,57029
57030,10061
57031,39453
57031,7124
57031,10753
18914,57031
5974,57031
18811,57031
7124,57031
57033,56796
14582,57033
57034,13723
57035,7284
57035,32077
57035,52251
57035,22470
57035,20111
57035,38738
57035,23392
57035,5761
57035,13666
57035,57327
57035,3858
57035,7112
57035,17205
57035,40150
13736,57040
57041,5761
57041,13666
57041,10325
57041,6644
57041,52887
57041,14349
57041,3858
57041,24266
57041,31327
18095,57041
47111,57041
32098,57041
25167,57041
36287,57041
15805,57041
55682,57041
57043,23901
57044,21802
57045,18206
17934,57046
57052,52172
11651,57052
38249,57052
57056,1227
30446,57057
57058,30778
57058,19456
57058,34884
57062,55333
57062,25329
57062,23573
25329,57062
18608,57063
57064,48283
57064,17224
57064,19187
57064,53698
37669,57064
7804,57064
57065,39904
41290,57066
42892,57066
17599,57066
10292,57071
57072,49709
57072,12269
57120,57074
57076,11840
57076,5693
38089,57076
57082,23550
57082,17224
57082,53698
57082,44471
57082,12849
57083,9991
57085,36055
57085,35660
57085,47458
57087,16664
57087,35065
18983,57087
22974,57087
43451,57087
10050,57087
26808,57087
16805,57087
6552,57087
17894,57087
54907,57087
807,57087
6086,57087
28230,57087
38394,57087
57091,21362
13582,57091
20960,57091
21362,57091
57093,16702
57097,53698
57097,24923
10716,57099
57101,5521
57101,19418
57101,25462
47935,57101
47874,57101
8964,57101
57102,17874
57102,36273
57103,30684
57103,5584
57103,5105
57103,36146
57103,49709
57103,1337
57103,19187
57103,30314
57103,22384
57103,12849
14048,57103
54472,57103
57105,47446
57105,11546
57106,21650
57106,15553
54617,57106
42682,57106
20819,57106
50052,57106
32401,57106
50317,57106
32833,57106
57110,39411
57398,57112
43071,57112
5996,57112
57113,9994
57113,52247
57115,48864
57115,14477
48864,57115
14477,57115
57116,43868
57116,4184
57116,39018
57116,36502
57117,37684
37684,57117
57118,30657
57118,24975
57118,15476
57118,4506
57120,57074
57121,34026
57121,24343
57122,27845
45368,57123
57124,1758
57124,53253
57124,26028
57124,39618
57124,51466
57124,17093
17100,57127
57128,25296
57128,56344
57128,56500
57128,52525
57128,16769
57128,41244
57128,15770
57128,1378
57128,13083
57128,43391
57128,17126
57128,52019
57128,40698
57128,46435
57128,56
57128,10220
57128,6334
57128,21150
57128,35273
57128,49042
57128,29755
57128,16114
46036,57128
48312,57128
2642,57131
15938,57132
12805,57132
57136,37230
57145,50189
57145,14392
47347,57145
14392,57145
57146,52252
57146,42174
57146,52051
57146,46371
57146,56847
57146,24262
57146,16526
57146,23
57146,19258
57146,16119
57146,30087
57146,46221
57146,49288
57146,24658
57146,20111
57146,32394
57146,24009
57146,15293
57146,23512
57146,18099
57146,40533
57146,15091
57146,56311
57146,41529
57146,18669
57146,56180
57146,20713
57146,48496
57146,20298
57146,14302
57146,29349
57146,36864
57146,45221
57146,41677
57146,26587
57146,45407
57146,11914
57146,23804
57146,4052
57146,37377
57146,12279
57146,9487
57146,49784
57146,32783
57146,1702
57146,7427
57146,24929
57146,8485
57146,16982
57146,20584
57146,27980
57146,6636
57146,43868
57146,49709
57146,47375
57146,56598
57146,57327
57146,42476
57146,51764
57146,39018
57146,28963
57146,16714
57146,41667
57146,34471
57146,36502
57146,755
57146,50837
57146,37043
32579,57147
57154,38856
28904,57154
1015,57154
57157,14410
57157,39202
57164,21913
57164,45407
57164,45952
57164,57327
57164,55209
57164,42476
57164,18276
23642,57165
57166,35335
57166,41215
57167,49695
57169,14386
57169,1514
57170,44740
57170,52725
57170,37002
57170,22816
57170,39032
57170,15506
57170,52514
57170,5
57170,54050
57170,29698
57170,38140
57170,55209
28445,57170
43970,57171
46744,57171
1282,57171
29157,57171
30491,57174
13073,57175
21844,57175
27348,57175
27537,57175
49099,57175
29968,57176
38779,57177
15854,57177
5268,57177
3854,57177
56269,57177
46934,57177
38389,57177
22613,57177
35759,57177
17769,57177
16440,57177
29709,57177
49891,57177
15230,57177
5140,57177
48818,57177
1137,57177
43449,57177
48868,57177
24085,57177
17453,57177
29159,57177
48378,57177
57178,42075
57178,29198
57178,34834
57178,54284
36097,57179
21088,57179
51547,57179
33942,57179
41226,57179
42314,57179
6602,57179
5610,57179
6024,57179
57185,40699
57189,13306
57189,57327
57189,32682
9952,57189
8442,57189
18095,57189
24632,57189
24045,57189
7119,57189
51639,57189
28445,57189
1013,57189
25167,57189
55602,57189
9690,57189
36287,57189
49414,57189
13028,57189
57190,25528
57196,11918
57196,51938
15672,57196
57197,40884
6015,57197
26399,57197
57201,4474
57201,9961
57201,20564
1728,57202
39592,57202
4864,57202
57205,28357
57205,15456
57206,22688
57206,31285
57206,57352
57206,20116
57206,47901
57208,24215
57211,12894
57211,31480
57211,42492
24229,57211
34654,57211
2392,57211
971,57211
10740,57211
17458,57211
50950,57211
42137,57211
38128,57211
36912,57211
12894,57211
8632,57211
16982,57211
57212,30005
57212,37357
57212,6539
57212,40199
57212,41677
57212,28398
57212,43440
57212,10976
57212,1175
57212,33893
57212,41899
57212,16982
57212,6636
57212,38626
56847,57212
3003,57212
57213,39240
57213,53071
8981,57213
23689,57214
57215,32320
33692,57215
31226,57215
44993,57215
39462,57215
32320,57215
771,57215
32604,57215
29780,57215
57217,4357
57217,186
57217,56598
57217,57327
57217,53698
57217,36502
32085,57217
48129,57217
34969,57217
3854,57217
7702,57217
35530,57217
2460,57217
37131,57217
27534,57217
30994,57217
41062,57217
37524,57217
1609,57217
19469,57217
26034,57217
1137,57217
11487,57217
27751,57217
7206,57217
52374,57217
26677,57217
32516,57217
57219,26908
32203,57220
3825,57220
45230,57220
7702,57224
8246,57224
39806,57226
35525,57226
57227,20631
57227,9738
38233,57227
57229,37007
24956,57229
57233,57282
57233,2537
57233,23626
57233,57327
57233,3373
57234,38059
19375,57234
45345,57234
22060,57234
38059,57234
57236,53277
7650,57241
19131,57244
8022,57245
57246,6641
57246,25829
57246,14302
57246,35571
57246,17588
57246,45041
57246,3968
57246,47802
57246,55068
57246,49709
57246,57327
57246,51764
57246,39018
4992,57246
14732,57246
25133,57246
9294,57246
14231,57246
24696,57246
41177,57246
31346,57246
33788,57246
57247,33265
57247,11703
57247,4011
57247,24402
1983,57247
57248,17036
17679,57249
57254,36502
57255,55704
57255,5363
57255,46120
9749,57255
48230,57256
57258,10025
57262,16982
31338,57262
55889,57263
57264,43449
57264,11754
57264,50815
57264,11840
57264,13609
54266,57266
46192,57266
45607,57267
57268,27473
57268,29963
57275,1995
57275,11840
57276,21846
53598,57276
11603,57277
57278,53219
57278,43836
57278,54633
57278,4309
57278,7747
57278,42492
57278,31023
8108,57278
54633,57278
57281,18142
862,57281
27285,57281
39806,57281
41457,57281
46726,57281
57282,3315
57282,8884
57282,30377
57282,37568
57282,57327
14419,57282
20126,57282
42027,57282
18095,57282
5492,57282
40438,57282
6533,57282
20281,57282
959,57282
33475,57282
45476,57282
47764,57282
19666,57282
40277,57282
2411,57282
3173,57282
47942,57282
31272,57282
630,57282
18537,57282
38838,57282
31832,57282
32984,57282
30516,57282
14231,57282
5684,57282
21264,57282
3828,57282
37100,57282
3042,57282
46240,57282
28445,57282
32098,57282
31956,57282
55261,57282
7579,57282
27728,57282
43911,57282
6007,57282
50183,57282
27483,57282
7597,57282
13952,57282
19629,57282
56747,57282
57233,57282
52761,57282
11535,57282
10664,57282
19801,57282
10395,57282
27003,57282
16929,57282
51668,57282
5855,57282
28565,57282
45741,57282
3060,57282
51985,57282
17409,57282
22470,57282
46486,57282
16806,57282
31301,57282
20111,57282
44740,57282
18584,57282
49284,57282
43982,57282
45752,57282
42479,57282
14129,57282
4941,57282
21948,57282
32900,57284
57287,55371
57287,41067
57287,9819
57287,20374
57287,29207
57287,37863
57287,3968
57287,39467
57287,405
57287,18219
57287,11846
57287,56598
57287,57327
57287,13384
57287,33605
57287,37686
57287,34471
57287,36502
56215,57287
31947,57287
52880,57290
5306,57290
56865,57290
57292,23291
12707,57292
57293,9641
57293,462
57296,52625
57296,13484
14029,57296
42079,57296
53892,57296
47325,57296
13484,57296
57299,31123
25959,57299
19190,57299
8044,57299
2994,57299
57300,16469
57300,9659
57300,39202
57300,36523
57300,49035
57302,50501
13296,57302
51395,57303
57306,34920
57306,32593
57307,2683
57307,53698
57307,52667
57307,25462
47890,57309
56969,57309
7715,57309
1779,57309
57310,23807
34303,57310
48530,57312
47711,57312
21012,57312
57314,29011
57314,11840
27139,57314
57319,25528
57321,5143
11217,57321
57323,52610
57323,42120
57323,27212
57323,57416
15409,57324
5336,57324
56492,57324
12937,57324
13287,57324
42176,57324
22504,57324
49319,57324
34090,57324
39116,57324
47565,57324
33542,57324
32318,57324
23305,57324
25077,57324
10879,57327
32085,57327
2495,57327
27418,57327
37700,57327
53062,57327
25982,57327
17530,57327
33524,57327
4371,57327
18217,57327
31317,57327
13788,57327
9406,57327
40032,57327
15950,57327
13508,57327
14419,57327
31378,57327
53611,57327
31789,57327
11583,57327
48264,57327
33853,57327
17395,57327
4893,57327
50067,57327
25490,57327
8286,57327
55994,57327
5697,57327
22641,57327
20126,57327
33376,57327
12425,57327
8381,57327
25449,57327
52455,57327
40086,57327
28305,57327
9892,57327
4992,57327
48567,57327
33209,57327
57146,57327
56658,57327
2459,57327
17148,57327
30376,57327
45343,57327
26192,57327
17738,57327
41726,57327
39561,57327
16097,57327
8442,57327
37634,57327
52965,57327
35405,57327
21108,57327
15226,57327
9655,57327
50630,57327
5010,57327
42027,57327
13519,57327
6340,57327
35626,57327
46181,57327
19892,57327
18095,57327
27870,57327
11630,57327
5108,57327
4955,57327
17372,57327
49499,57327
46533,57327
5492,57327
40438,57327
32203,57327
17932,57327
3688,57327
12296,57327
17908,57327
4394,57327
4976,57327
11001,57327
30963,57327
27134,57327
20281,57327
4437,57327
24229,57327
5773,57327
55538,57327
40651,57327
31156,57327
18761,57327
35607,57327
17620,57327
10105,57327
2492,57327
30345,57327
56641,57327
52316,57327
2924,57327
28939,57327
33475,57327
3589,57327
38928,57327
13515,57327
25240,57327
24632,57327
15857,57327
43970,57327
53120,57327
45476,57327
14732,57327
12308,57327
47764,57327
39793,57327
18282,57327
19666,57327
28281,57327
40277,57327
8633,57327
32641,57327
32992,57327
2411,57327
4516,57327
27923,57327
33672,57327
39570,57327
33834,57327
27621,57327
53012,57327
15754,57327
47250,57327
31839,57327
25064,57327
46933,57327
33636,57327
39261,57327
15761,57327
32859,57327
51300,57327
32250,57327
29885,57327
6038,57327
46137,57327
49129,57327
57035,57327
3173,57327
52252,57327
15981,57327
22415,57327
49567,57327
48545,57327
10852,57327
52933,57327
31924,57327
47942,57327
17836,57327
27666,57327
1042,57327
26530,57327
48793,57327
23932,57327
44765,57327
630,57327
55080,57327
18653,57327
10825,57327
29030,57327
14821,57327
36937,57327
35832,57327
17367,57327
4211,57327
38604,57327
5068,57327
40797,57327
38215,57327
16953,57327
21088,57327
3854,57327
31934,57327
34638,57327
49715,57327
51524,57327
40053,57327
3815,57327
28075,57327
50396,57327
3653,57327
24045,57327
17930,57327
4009,57327
13416,57327
21727,57327
30584,57327
40427,57327
24648,57327
50414,57327
41027,57327
45215,57327
42400,57327
30741,57327
44730,57327
14231,57327
54960,57327
32986,57327
16301,57327
23990,57327
12260,57327
21264,57327
32984,57327
1872,57327
23133,57327
10389,57327
15289,57327
16300,57327
41320,57327
26906,57327
33797,57327
18511,57327
54313,57327
12272,57327
16722,57327
24897,57327
51639,57327
54222,57327
56051,57327
38865,57327
13135,57327
4328,57327
47037,57327
40719,57327
56868,57327
25626,57327
25936,57327
35412,57327
17790,57327
56309,57327
3828,57327
22108,57327
5938,57327
37100,57327
48195,57327
20532,57327
23198,57327
46240,57327
26912,57327
18497,57327
50590,57327
40090,57327
8391,57327
36344,57327
965,57327
28445,57327
39437,57327
34946,57327
756,57327
54875,57327
35115,57327
333,57327
6138,57327
37650,57327
31956,57327
49005,57327
49733,57327
44082,57327
12593,57327
32098,57327
16500,57327
46402,57327
50765,57327
19149,57327
18379,57327
24577,57327
21365,57327
5844,57327
43851,57327
10040,57327
39445,57327
7579,57327
35129,57327
44781,57327
49930,57327
14676,57327
46629,57327
33333,57327
16111,57327
47118,57327
27728,57327
22479,57327
31164,57327
28938,57327
22814,57327
33097,57327
52051,57327
42480,57327
52354,57327
36921,57327
47714,57327
50084,57327
30752,57327
45928,57327
43911,57327
12008,57327
31682,57327
41819,57327
35864,57327
25217,57327
20648,57327
6007,57327
50183,57327
21079,57327
7594,57327
54340,57327
31054,57327
7555,57327
46397,57327
46371,57327
2546,57327
32686,57327
27483,57327
41177,57327
202,57327
17208,57327
54036,57327
11862,57327
26465,57327
13388,57327
19203,57327
44539,57327
15320,57327
40665,57327
46951,57327
13952,57327
20867,57327
9397,57327
31472,57327
19629,57327
12123,57327
56747,57327
56148,57327
11535,57327
57233,57327
233,57327
41972,57327
2357,57327
7637,57327
29394,57327
23126,57327
52761,57327
37819,57327
8091,57327
47932,57327
22438,57327
25543,57327
35741,57327
48687,57327
37186,57327
41388,57327
25264,57327
56847,57327
41226,57327
31947,57327
26027,57327
44216,57327
37828,57327
19605,57327
17683,57327
43118,57327
42314,57327
56257,57327
57421,57327
23009,57327
15796,57327
7610,57327
10928,57327
19801,57327
37201,57327
29154,57327
47390,57327
44974,57327
14,57327
47211,57327
45138,57327
51468,57327
7788,57327
46682,57327
55990,57327
39512,57327
8885,57327
24880,57327
22223,57327
41545,57327
44874,57327
23685,57327
56428,57327
5683,57327
35887,57327
56192,57327
50710,57327
17840,57327
10395,57327
23,57327
44627,57327
4972,57327
19174,57327
6525,57327
24115,57327
8913,57327
24070,57327
13570,57327
45448,57327
11194,57327
32406,57327
41069,57327
45204,57327
20091,57327
43063,57327
16062,57327
44809,57327
36720,57327
39539,57327
9690,57327
47597,57327
19898,57327
27003,57327
52131,57327
43778,57327
2613,57327
23908,57327
52878,57327
35170,57327
19131,57327
36252,57327
51668,57327
1263,57327
16432,57327
41447,57327
31346,57327
24785,57327
27710,57327
11623,57327
41727,57327
7702,57327
11597,57327
32077,57327
12820,57327
18893,57327
35671,57327
53021,57327
46408,57327
54752,57327
18233,57327
54712,57327
2053,57327
16119,57327
48714,57327
35892,57327
22452,57327
16605,57327
13568,57327
56147,57327
25351,57327
2838,57327
36983,57327
31077,57327
46115,57327
37029,57327
45643,57327
30227,57327
12294,57327
18488,57327
30869,57327
21926,57327
6699,57327
15361,57327
7550,57327
45118,57327
